id,category,value
762834,E,1.0
762835,A,1.0
762836,B,1.0
762837,C,1.0
762838,D,1.0
762839,E,1.0
762840,A,1.0
762841,B,1.0
762842,C,1.0
762843,D,1.0
762844,E,1.0
762845,A,1.0
762846,B,1.0
762847,C,1.0
762848,D,1.0
762849,E,1.0
762850,A,1.0
762851,B,1.0
762852,C,1.0
762853,D,1.0
762854,E,1.0
762855,A,1.0
762856,B,1.0
762857,C,1.0
762858,D,1.0
762859,E,1.0
762860,A,1.0
762861,B,1.0
762862,C,1.0
762863,D,1.0
762864,E,1.0
762865,A,1.0
762866,B,1.0
762867,C,1.0
762868,D,1.0
762869,E,1.0
762870,A,1.0
762871,B,1.0
762872,C,1.0
762873,D,1.0
762874,E,1.0
762875,A,1.0
762876,B,1.0
762877,C,1.0
762878,D,1.0
762879,E,1.0
762880,A,1.0
762881,B,1.0
762882,C,1.0
762883,D,1.0
762884,E,1.0
762885,A,1.0
762886,B,1.0
762887,C,1.0
762888,D,1.0
762889,E,1.0
762890,A,1.0
762891,B,1.0
762892,C,1.0
762893,D,1.0
762894,E,1.0
762895,A,1.0
762896,B,1.0
762897,C,1.0
762898,D,1.0
762899,E,1.0
762900,A,1.0
762901,B,1.0
762902,C,1.0
762903,D,1.0
762904,E,1.0
762905,A,1.0
762906,B,1.0
762907,C,1.0
762908,D,1.0
762909,E,1.0
762910,A,1.0
762911,B,1.0
762912,C,1.0
762913,D,1.0
762914,E,1.0
762915,A,1.0
762916,B,1.0
762917,C,1.0
762918,D,1.0
762919,E,1.0
762920,A,1.0
762921,B,1.0
762922,C,1.0
762923,D,1.0
762924,E,1.0
762925,A,1.0
762926,B,1.0
762927,C,1.0
762928,D,1.0
762929,E,1.0
762930,A,1.0
762931,B,1.0
762932,C,1.0
762933,D,1.0
762934,E,1.0
762935,A,1.0
762936,B,1.0
762937,C,1.0
762938,D,1.0
762939,E,1.0
762940,A,1.0
762941,B,1.0
762942,C,1.0
762943,D,1.0
762944,E,1.0
762945,A,1.0
762946,B,1.0
762947,C,1.0
762948,D,1.0
762949,E,1.0
762950,A,1.0
762951,B,1.0
762952,C,1.0
762953,D,1.0
762954,E,1.0
762955,A,1.0
762956,B,1.0
762957,C,1.0
762958,D,1.0
762959,E,1.0
762960,A,1.0
762961,B,1.0
762962,C,1.0
762963,D,1.0
762964,E,1.0
762965,A,1.0
762966,B,1.0
762967,C,1.0
762968,D,1.0
762969,E,1.0
762970,A,1.0
762971,B,1.0
762972,C,1.0
762973,D,1.0
762974,E,1.0
762975,A,1.0
762976,B,1.0
762977,C,1.0
762978,D,1.0
762979,E,1.0
762980,A,1.0
762981,B,1.0
762982,C,1.0
762983,D,1.0
762984,E,1.0
762985,A,1.0
762986,B,1.0
762987,C,1.0
762988,D,1.0
762989,E,1.0
762990,A,1.0
762991,B,1.0
762992,C,1.0
762993,D,1.0
762994,E,1.0
762995,A,1.0
762996,B,1.0
762997,C,1.0
762998,D,1.0
762999,E,1.0
763000,A,1.0
763001,B,1.0
763002,C,1.0
763003,D,1.0
763004,E,1.0
763005,A,1.0
763006,B,1.0
763007,C,1.0
763008,D,1.0
763009,E,1.0
763010,A,1.0
763011,B,1.0
763012,C,1.0
763013,D,1.0
763014,E,1.0
763015,A,1.0
763016,B,1.0
763017,C,1.0
763018,D,1.0
763019,E,1.0
763020,A,1.0
763021,B,1.0
763022,C,1.0
763023,D,1.0
763024,E,1.0
763025,A,1.0
763026,B,1.0
763027,C,1.0
763028,D,1.0
763029,E,1.0
763030,A,1.0
763031,B,1.0
763032,C,1.0
763033,D,1.0
763034,E,1.0
763035,A,1.0
763036,B,1.0
763037,C,1.0
763038,D,1.0
763039,E,1.0
763040,A,1.0
763041,B,1.0
763042,C,1.0
763043,D,1.0
763044,E,1.0
763045,A,1.0
763046,B,1.0
763047,C,1.0
763048,D,1.0
763049,E,1.0
763050,A,1.0
763051,B,1.0
763052,C,1.0
763053,D,1.0
763054,E,1.0
763055,A,1.0
763056,B,1.0
763057,C,1.0
763058,D,1.0
763059,E,1.0
763060,A,1.0
763061,B,1.0
763062,C,1.0
763063,D,1.0
763064,E,1.0
763065,A,1.0
763066,B,1.0
763067,C,1.0
763068,D,1.0
763069,E,1.0
763070,A,1.0
763071,B,1.0
763072,C,1.0
763073,D,1.0
763074,E,1.0
763075,A,1.0
763076,B,1.0
763077,C,1.0
763078,D,1.0
763079,E,1.0
763080,A,1.0
763081,B,1.0
763082,C,1.0
763083,D,1.0
763084,E,1.0
763085,A,1.0
763086,B,1.0
763087,C,1.0
763088,D,1.0
763089,E,1.0
763090,A,1.0
763091,B,1.0
763092,C,1.0
763093,D,1.0
763094,E,1.0
763095,A,1.0
763096,B,1.0
763097,C,1.0
763098,D,1.0
763099,E,1.0
763100,A,1.0
763101,B,1.0
763102,C,1.0
763103,D,1.0
763104,E,1.0
763105,A,1.0
763106,B,1.0
763107,C,1.0
763108,D,1.0
763109,E,1.0
763110,A,1.0
763111,B,1.0
763112,C,1.0
763113,D,1.0
763114,E,1.0
763115,A,1.0
763116,B,1.0
763117,C,1.0
763118,D,1.0
763119,E,1.0
763120,A,1.0
763121,B,1.0
763122,C,1.0
763123,D,1.0
763124,E,1.0
763125,A,1.0
763126,B,1.0
763127,C,1.0
763128,D,1.0
763129,E,1.0
763130,A,1.0
763131,B,1.0
763132,C,1.0
763133,D,1.0
763134,E,1.0
763135,A,1.0
763136,B,1.0
763137,C,1.0
763138,D,1.0
763139,E,1.0
763140,A,1.0
763141,B,1.0
763142,C,1.0
763143,D,1.0
763144,E,1.0
763145,A,1.0
763146,B,1.0
763147,C,1.0
763148,D,1.0
763149,E,1.0
763150,A,1.0
763151,B,1.0
763152,C,1.0
763153,D,1.0
763154,E,1.0
763155,A,1.0
763156,B,1.0
763157,C,1.0
763158,D,1.0
763159,E,1.0
763160,A,1.0
763161,B,1.0
763162,C,1.0
763163,D,1.0
763164,E,1.0
763165,A,1.0
763166,B,1.0
763167,C,1.0
763168,D,1.0
763169,E,1.0
763170,A,1.0
763171,B,1.0
763172,C,1.0
763173,D,1.0
763174,E,1.0
763175,A,1.0
763176,B,1.0
763177,C,1.0
763178,D,1.0
763179,E,1.0
763180,A,1.0
763181,B,1.0
763182,C,1.0
763183,D,1.0
763184,E,1.0
763185,A,1.0
763186,B,1.0
763187,C,1.0
763188,D,1.0
763189,E,1.0
763190,A,1.0
763191,B,1.0
763192,C,1.0
763193,D,1.0
763194,E,1.0
763195,A,1.0
763196,B,1.0
763197,C,1.0
763198,D,1.0
763199,E,1.0
763200,A,1.0
763201,B,1.0
763202,C,1.0
763203,D,1.0
763204,E,1.0
763205,A,1.0
763206,B,1.0
763207,C,1.0
763208,D,1.0
763209,E,1.0
763210,A,1.0
763211,B,1.0
763212,C,1.0
763213,D,1.0
763214,E,1.0
763215,A,1.0
763216,B,1.0
763217,C,1.0
763218,D,1.0
763219,E,1.0
763220,A,1.0
763221,B,1.0
763222,C,1.0
763223,D,1.0
763224,E,1.0
763225,A,1.0
763226,B,1.0
763227,C,1.0
763228,D,1.0
763229,E,1.0
763230,A,1.0
763231,B,1.0
763232,C,1.0
763233,D,1.0
763234,E,1.0
763235,A,1.0
763236,B,1.0
763237,C,1.0
763238,D,1.0
763239,E,1.0
763240,A,1.0
763241,B,1.0
763242,C,1.0
763243,D,1.0
763244,E,1.0
763245,A,1.0
763246,B,1.0
763247,C,1.0
763248,D,1.0
763249,E,1.0
763250,A,1.0
763251,B,1.0
763252,C,1.0
763253,D,1.0
763254,E,1.0
763255,A,1.0
763256,B,1.0
763257,C,1.0
763258,D,1.0
763259,E,1.0
763260,A,1.0
763261,B,1.0
763262,C,1.0
763263,D,1.0
763264,E,1.0
763265,A,1.0
763266,B,1.0
763267,C,1.0
763268,D,1.0
763269,E,1.0
763270,A,1.0
763271,B,1.0
763272,C,1.0
763273,D,1.0
763274,E,1.0
763275,A,1.0
763276,B,1.0
763277,C,1.0
763278,D,1.0
763279,E,1.0
763280,A,1.0
763281,B,1.0
763282,C,1.0
763283,D,1.0
763284,E,1.0
763285,A,1.0
763286,B,1.0
763287,C,1.0
763288,D,1.0
763289,E,1.0
763290,A,1.0
763291,B,1.0
763292,C,1.0
763293,D,1.0
763294,E,1.0
763295,A,1.0
763296,B,1.0
763297,C,1.0
763298,D,1.0
763299,E,1.0
763300,A,1.0
763301,B,1.0
763302,C,1.0
763303,D,1.0
763304,E,1.0
763305,A,1.0
763306,B,1.0
763307,C,1.0
763308,D,1.0
763309,E,1.0
763310,A,1.0
763311,B,1.0
763312,C,1.0
763313,D,1.0
763314,E,1.0
763315,A,1.0
763316,B,1.0
763317,C,1.0
763318,D,1.0
763319,E,1.0
763320,A,1.0
763321,B,1.0
763322,C,1.0
763323,D,1.0
763324,E,1.0
763325,A,1.0
763326,B,1.0
763327,C,1.0
763328,D,1.0
763329,E,1.0
763330,A,1.0
763331,B,1.0
763332,C,1.0
763333,D,1.0
763334,E,1.0
763335,A,1.0
763336,B,1.0
763337,C,1.0
763338,D,1.0
763339,E,1.0
763340,A,1.0
763341,B,1.0
763342,C,1.0
763343,D,1.0
763344,E,1.0
763345,A,1.0
763346,B,1.0
763347,C,1.0
763348,D,1.0
763349,E,1.0
763350,A,1.0
763351,B,1.0
763352,C,1.0
763353,D,1.0
763354,E,1.0
763355,A,1.0
763356,B,1.0
763357,C,1.0
763358,D,1.0
763359,E,1.0
763360,A,1.0
763361,B,1.0
763362,C,1.0
763363,D,1.0
763364,E,1.0
763365,A,1.0
763366,B,1.0
763367,C,1.0
763368,D,1.0
763369,E,1.0
763370,A,1.0
763371,B,1.0
763372,C,1.0
763373,D,1.0
763374,E,1.0
763375,A,1.0
763376,B,1.0
763377,C,1.0
763378,D,1.0
763379,E,1.0
763380,A,1.0
763381,B,1.0
763382,C,1.0
763383,D,1.0
763384,E,1.0
763385,A,1.0
763386,B,1.0
763387,C,1.0
763388,D,1.0
763389,E,1.0
763390,A,1.0
763391,B,1.0
763392,C,1.0
763393,D,1.0
763394,E,1.0
763395,A,1.0
763396,B,1.0
763397,C,1.0
763398,D,1.0
763399,E,1.0
763400,A,1.0
763401,B,1.0
763402,C,1.0
763403,D,1.0
763404,E,1.0
763405,A,1.0
763406,B,1.0
763407,C,1.0
763408,D,1.0
763409,E,1.0
763410,A,1.0
763411,B,1.0
763412,C,1.0
763413,D,1.0
763414,E,1.0
763415,A,1.0
763416,B,1.0
763417,C,1.0
763418,D,1.0
763419,E,1.0
763420,A,1.0
763421,B,1.0
763422,C,1.0
763423,D,1.0
763424,E,1.0
763425,A,1.0
763426,B,1.0
763427,C,1.0
763428,D,1.0
763429,E,1.0
763430,A,1.0
763431,B,1.0
763432,C,1.0
763433,D,1.0
763434,E,1.0
763435,A,1.0
763436,B,1.0
763437,C,1.0
763438,D,1.0
763439,E,1.0
763440,A,1.0
763441,B,1.0
763442,C,1.0
763443,D,1.0
763444,E,1.0
763445,A,1.0
763446,B,1.0
763447,C,1.0
763448,D,1.0
763449,E,1.0
763450,A,1.0
763451,B,1.0
763452,C,1.0
763453,D,1.0
763454,E,1.0
763455,A,1.0
763456,B,1.0
763457,C,1.0
763458,D,1.0
763459,E,1.0
763460,A,1.0
763461,B,1.0
763462,C,1.0
763463,D,1.0
763464,E,1.0
763465,A,1.0
763466,B,1.0
763467,C,1.0
763468,D,1.0
763469,E,1.0
763470,A,1.0
763471,B,1.0
763472,C,1.0
763473,D,1.0
763474,E,1.0
763475,A,1.0
763476,B,1.0
763477,C,1.0
763478,D,1.0
763479,E,1.0
763480,A,1.0
763481,B,1.0
763482,C,1.0
763483,D,1.0
763484,E,1.0
763485,A,1.0
763486,B,1.0
763487,C,1.0
763488,D,1.0
763489,E,1.0
763490,A,1.0
763491,B,1.0
763492,C,1.0
763493,D,1.0
763494,E,1.0
763495,A,1.0
763496,B,1.0
763497,C,1.0
763498,D,1.0
763499,E,1.0
763500,A,1.0
763501,B,1.0
763502,C,1.0
763503,D,1.0
763504,E,1.0
763505,A,1.0
763506,B,1.0
763507,C,1.0
763508,D,1.0
763509,E,1.0
763510,A,1.0
763511,B,1.0
763512,C,1.0
763513,D,1.0
763514,E,1.0
763515,A,1.0
763516,B,1.0
763517,C,1.0
763518,D,1.0
763519,E,1.0
763520,A,1.0
763521,B,1.0
763522,C,1.0
763523,D,1.0
763524,E,1.0
763525,A,1.0
763526,B,1.0
763527,C,1.0
763528,D,1.0
763529,E,1.0
763530,A,1.0
763531,B,1.0
763532,C,1.0
763533,D,1.0
763534,E,1.0
763535,A,1.0
763536,B,1.0
763537,C,1.0
763538,D,1.0
763539,E,1.0
763540,A,1.0
763541,B,1.0
763542,C,1.0
763543,D,1.0
763544,E,1.0
763545,A,1.0
763546,B,1.0
763547,C,1.0
763548,D,1.0
763549,E,1.0
763550,A,1.0
763551,B,1.0
763552,C,1.0
763553,D,1.0
763554,E,1.0
763555,A,1.0
763556,B,1.0
763557,C,1.0
763558,D,1.0
763559,E,1.0
763560,A,1.0
763561,B,1.0
763562,C,1.0
763563,D,1.0
763564,E,1.0
763565,A,1.0
763566,B,1.0
763567,C,1.0
763568,D,1.0
763569,E,1.0
763570,A,1.0
763571,B,1.0
763572,C,1.0
763573,D,1.0
763574,E,1.0
763575,A,1.0
763576,B,1.0
763577,C,1.0
763578,D,1.0
763579,E,1.0
763580,A,1.0
763581,B,1.0
763582,C,1.0
763583,D,1.0
763584,E,1.0
763585,A,1.0
763586,B,1.0
763587,C,1.0
763588,D,1.0
763589,E,1.0
763590,A,1.0
763591,B,1.0
763592,C,1.0
763593,D,1.0
763594,E,1.0
763595,A,1.0
763596,B,1.0
763597,C,1.0
763598,D,1.0
763599,E,1.0
763600,A,1.0
763601,B,1.0
763602,C,1.0
763603,D,1.0
763604,E,1.0
763605,A,1.0
763606,B,1.0
763607,C,1.0
763608,D,1.0
763609,E,1.0
763610,A,1.0
763611,B,1.0
763612,C,1.0
763613,D,1.0
763614,E,1.0
763615,A,1.0
763616,B,1.0
763617,C,1.0
763618,D,1.0
763619,E,1.0
763620,A,1.0
763621,B,1.0
763622,C,1.0
763623,D,1.0
763624,E,1.0
763625,A,1.0
763626,B,1.0
763627,C,1.0
763628,D,1.0
763629,E,1.0
763630,A,1.0
763631,B,1.0
763632,C,1.0
763633,D,1.0
763634,E,1.0
763635,A,1.0
763636,B,1.0
763637,C,1.0
763638,D,1.0
763639,E,1.0
763640,A,1.0
763641,B,1.0
763642,C,1.0
763643,D,1.0
763644,E,1.0
763645,A,1.0
763646,B,1.0
763647,C,1.0
763648,D,1.0
763649,E,1.0
763650,A,1.0
763651,B,1.0
763652,C,1.0
763653,D,1.0
763654,E,1.0
763655,A,1.0
763656,B,1.0
763657,C,1.0
763658,D,1.0
763659,E,1.0
763660,A,1.0
763661,B,1.0
763662,C,1.0
763663,D,1.0
763664,E,1.0
763665,A,1.0
763666,B,1.0
763667,C,1.0
763668,D,1.0
763669,E,1.0
763670,A,1.0
763671,B,1.0
763672,C,1.0
763673,D,1.0
763674,E,1.0
763675,A,1.0
763676,B,1.0
763677,C,1.0
763678,D,1.0
763679,E,1.0
763680,A,1.0
763681,B,1.0
763682,C,1.0
763683,D,1.0
763684,E,1.0
763685,A,1.0
763686,B,1.0
763687,C,1.0
763688,D,1.0
763689,E,1.0
763690,A,1.0
763691,B,1.0
763692,C,1.0
763693,D,1.0
763694,E,1.0
763695,A,1.0
763696,B,1.0
763697,C,1.0
763698,D,1.0
763699,E,1.0
763700,A,1.0
763701,B,1.0
763702,C,1.0
763703,D,1.0
763704,E,1.0
763705,A,1.0
763706,B,1.0
763707,C,1.0
763708,D,1.0
763709,E,1.0
763710,A,1.0
763711,B,1.0
763712,C,1.0
763713,D,1.0
763714,E,1.0
763715,A,1.0
763716,B,1.0
763717,C,1.0
763718,D,1.0
763719,E,1.0
763720,A,1.0
763721,B,1.0
763722,C,1.0
763723,D,1.0
763724,E,1.0
763725,A,1.0
763726,B,1.0
763727,C,1.0
763728,D,1.0
763729,E,1.0
763730,A,1.0
763731,B,1.0
763732,C,1.0
763733,D,1.0
763734,E,1.0
763735,A,1.0
763736,B,1.0
763737,C,1.0
763738,D,1.0
763739,E,1.0
763740,A,1.0
763741,B,1.0
763742,C,1.0
763743,D,1.0
763744,E,1.0
763745,A,1.0
763746,B,1.0
763747,C,1.0
763748,D,1.0
763749,E,1.0
763750,A,1.0
763751,B,1.0
763752,C,1.0
763753,D,1.0
763754,E,1.0
763755,A,1.0
763756,B,1.0
763757,C,1.0
763758,D,1.0
763759,E,1.0
763760,A,1.0
763761,B,1.0
763762,C,1.0
763763,D,1.0
763764,E,1.0
763765,A,1.0
763766,B,1.0
763767,C,1.0
763768,D,1.0
763769,E,1.0
763770,A,1.0
763771,B,1.0
763772,C,1.0
763773,D,1.0
763774,E,1.0
763775,A,1.0
763776,B,1.0
763777,C,1.0
763778,D,1.0
763779,E,1.0
763780,A,1.0
763781,B,1.0
763782,C,1.0
763783,D,1.0
763784,E,1.0
763785,A,1.0
763786,B,1.0
763787,C,1.0
763788,D,1.0
763789,E,1.0
763790,A,1.0
763791,B,1.0
763792,C,1.0
763793,D,1.0
763794,E,1.0
763795,A,1.0
763796,B,1.0
763797,C,1.0
763798,D,1.0
763799,E,1.0
763800,A,1.0
763801,B,1.0
763802,C,1.0
763803,D,1.0
763804,E,1.0
763805,A,1.0
763806,B,1.0
763807,C,1.0
763808,D,1.0
763809,E,1.0
763810,A,1.0
763811,B,1.0
763812,C,1.0
763813,D,1.0
763814,E,1.0
763815,A,1.0
763816,B,1.0
763817,C,1.0
763818,D,1.0
763819,E,1.0
763820,A,1.0
763821,B,1.0
763822,C,1.0
763823,D,1.0
763824,E,1.0
763825,A,1.0
763826,B,1.0
763827,C,1.0
763828,D,1.0
763829,E,1.0
763830,A,1.0
763831,B,1.0
763832,C,1.0
763833,D,1.0
763834,E,1.0
763835,A,1.0
763836,B,1.0
763837,C,1.0
763838,D,1.0
763839,E,1.0
763840,A,1.0
763841,B,1.0
763842,C,1.0
763843,D,1.0
763844,E,1.0
763845,A,1.0
763846,B,1.0
763847,C,1.0
763848,D,1.0
763849,E,1.0
763850,A,1.0
763851,B,1.0
763852,C,1.0
763853,D,1.0
763854,E,1.0
763855,A,1.0
763856,B,1.0
763857,C,1.0
763858,D,1.0
763859,E,1.0
763860,A,1.0
763861,B,1.0
763862,C,1.0
763863,D,1.0
763864,E,1.0
763865,A,1.0
763866,B,1.0
763867,C,1.0
763868,D,1.0
763869,E,1.0
763870,A,1.0
763871,B,1.0
763872,C,1.0
763873,D,1.0
763874,E,1.0
763875,A,1.0
763876,B,1.0
763877,C,1.0
763878,D,1.0
763879,E,1.0
763880,A,1.0
763881,B,1.0
763882,C,1.0
763883,D,1.0
763884,E,1.0
763885,A,1.0
763886,B,1.0
763887,C,1.0
763888,D,1.0
763889,E,1.0
763890,A,1.0
763891,B,1.0
763892,C,1.0
763893,D,1.0
763894,E,1.0
763895,A,1.0
763896,B,1.0
763897,C,1.0
763898,D,1.0
763899,E,1.0
763900,A,1.0
763901,B,1.0
763902,C,1.0
763903,D,1.0
763904,E,1.0
763905,A,1.0
763906,B,1.0
763907,C,1.0
763908,D,1.0
763909,E,1.0
763910,A,1.0
763911,B,1.0
763912,C,1.0
763913,D,1.0
763914,E,1.0
763915,A,1.0
763916,B,1.0
763917,C,1.0
763918,D,1.0
763919,E,1.0
763920,A,1.0
763921,B,1.0
763922,C,1.0
763923,D,1.0
763924,E,1.0
763925,A,1.0
763926,B,1.0
763927,C,1.0
763928,D,1.0
763929,E,1.0
763930,A,1.0
763931,B,1.0
763932,C,1.0
763933,D,1.0
763934,E,1.0
763935,A,1.0
763936,B,1.0
763937,C,1.0
763938,D,1.0
763939,E,1.0
763940,A,1.0
763941,B,1.0
763942,C,1.0
763943,D,1.0
763944,E,1.0
763945,A,1.0
763946,B,1.0
763947,C,1.0
763948,D,1.0
763949,E,1.0
763950,A,1.0
763951,B,1.0
763952,C,1.0
763953,D,1.0
763954,E,1.0
763955,A,1.0
763956,B,1.0
763957,C,1.0
763958,D,1.0
763959,E,1.0
763960,A,1.0
763961,B,1.0
763962,C,1.0
763963,D,1.0
763964,E,1.0
763965,A,1.0
763966,B,1.0
763967,C,1.0
763968,D,1.0
763969,E,1.0
763970,A,1.0
763971,B,1.0
763972,C,1.0
763973,D,1.0
763974,E,1.0
763975,A,1.0
763976,B,1.0
763977,C,1.0
763978,D,1.0
763979,E,1.0
763980,A,1.0
763981,B,1.0
763982,C,1.0
763983,D,1.0
763984,E,1.0
763985,A,1.0
763986,B,1.0
763987,C,1.0
763988,D,1.0
763989,E,1.0
763990,A,1.0
763991,B,1.0
763992,C,1.0
763993,D,1.0
763994,E,1.0
763995,A,1.0
763996,B,1.0
763997,C,1.0
763998,D,1.0
763999,E,1.0
764000,A,1.0
764001,B,1.0
764002,C,1.0
764003,D,1.0
764004,E,1.0
764005,A,1.0
764006,B,1.0
764007,C,1.0
764008,D,1.0
764009,E,1.0
764010,A,1.0
764011,B,1.0
764012,C,1.0
764013,D,1.0
764014,E,1.0
764015,A,1.0
764016,B,1.0
764017,C,1.0
764018,D,1.0
764019,E,1.0
764020,A,1.0
764021,B,1.0
764022,C,1.0
764023,D,1.0
764024,E,1.0
764025,A,1.0
764026,B,1.0
764027,C,1.0
764028,D,1.0
764029,E,1.0
764030,A,1.0
764031,B,1.0
764032,C,1.0
764033,D,1.0
764034,E,1.0
764035,A,1.0
764036,B,1.0
764037,C,1.0
764038,D,1.0
764039,E,1.0
764040,A,1.0
764041,B,1.0
764042,C,1.0
764043,D,1.0
764044,E,1.0
764045,A,1.0
764046,B,1.0
764047,C,1.0
764048,D,1.0
764049,E,1.0
764050,A,1.0
764051,B,1.0
764052,C,1.0
764053,D,1.0
764054,E,1.0
764055,A,1.0
764056,B,1.0
764057,C,1.0
764058,D,1.0
764059,E,1.0
764060,A,1.0
764061,B,1.0
764062,C,1.0
764063,D,1.0
764064,E,1.0
764065,A,1.0
764066,B,1.0
764067,C,1.0
764068,D,1.0
764069,E,1.0
764070,A,1.0
764071,B,1.0
764072,C,1.0
764073,D,1.0
764074,E,1.0
764075,A,1.0
764076,B,1.0
764077,C,1.0
764078,D,1.0
764079,E,1.0
764080,A,1.0
764081,B,1.0
764082,C,1.0
764083,D,1.0
764084,E,1.0
764085,A,1.0
764086,B,1.0
764087,C,1.0
764088,D,1.0
764089,E,1.0
764090,A,1.0
764091,B,1.0
764092,C,1.0
764093,D,1.0
764094,E,1.0
764095,A,1.0
764096,B,1.0
764097,C,1.0
764098,D,1.0
764099,E,1.0
764100,A,1.0
764101,B,1.0
764102,C,1.0
764103,D,1.0
764104,E,1.0
764105,A,1.0
764106,B,1.0
764107,C,1.0
764108,D,1.0
764109,E,1.0
764110,A,1.0
764111,B,1.0
764112,C,1.0
764113,D,1.0
764114,E,1.0
764115,A,1.0
764116,B,1.0
764117,C,1.0
764118,D,1.0
764119,E,1.0
764120,A,1.0
764121,B,1.0
764122,C,1.0
764123,D,1.0
764124,E,1.0
764125,A,1.0
764126,B,1.0
764127,C,1.0
764128,D,1.0
764129,E,1.0
764130,A,1.0
764131,B,1.0
764132,C,1.0
764133,D,1.0
764134,E,1.0
764135,A,1.0
764136,B,1.0
764137,C,1.0
764138,D,1.0
764139,E,1.0
764140,A,1.0
764141,B,1.0
764142,C,1.0
764143,D,1.0
764144,E,1.0
764145,A,1.0
764146,B,1.0
764147,C,1.0
764148,D,1.0
764149,E,1.0
764150,A,1.0
764151,B,1.0
764152,C,1.0
764153,D,1.0
764154,E,1.0
764155,A,1.0
764156,B,1.0
764157,C,1.0
764158,D,1.0
764159,E,1.0
764160,A,1.0
764161,B,1.0
764162,C,1.0
764163,D,1.0
764164,E,1.0
764165,A,1.0
764166,B,1.0
764167,C,1.0
764168,D,1.0
764169,E,1.0
764170,A,1.0
764171,B,1.0
764172,C,1.0
764173,D,1.0
764174,E,1.0
764175,A,1.0
764176,B,1.0
764177,C,1.0
764178,D,1.0
764179,E,1.0
764180,A,1.0
764181,B,1.0
764182,C,1.0
764183,D,1.0
764184,E,1.0
764185,A,1.0
764186,B,1.0
764187,C,1.0
764188,D,1.0
764189,E,1.0
764190,A,1.0
764191,B,1.0
764192,C,1.0
764193,D,1.0
764194,E,1.0
764195,A,1.0
764196,B,1.0
764197,C,1.0
764198,D,1.0
764199,E,1.0
764200,A,1.0
764201,B,1.0
764202,C,1.0
764203,D,1.0
764204,E,1.0
764205,A,1.0
764206,B,1.0
764207,C,1.0
764208,D,1.0
764209,E,1.0
764210,A,1.0
764211,B,1.0
764212,C,1.0
764213,D,1.0
764214,E,1.0
764215,A,1.0
764216,B,1.0
764217,C,1.0
764218,D,1.0
764219,E,1.0
764220,A,1.0
764221,B,1.0
764222,C,1.0
764223,D,1.0
764224,E,1.0
764225,A,1.0
764226,B,1.0
764227,C,1.0
764228,D,1.0
764229,E,1.0
764230,A,1.0
764231,B,1.0
764232,C,1.0
764233,D,1.0
764234,E,1.0
764235,A,1.0
764236,B,1.0
764237,C,1.0
764238,D,1.0
764239,E,1.0
764240,A,1.0
764241,B,1.0
764242,C,1.0
764243,D,1.0
764244,E,1.0
764245,A,1.0
764246,B,1.0
764247,C,1.0
764248,D,1.0
764249,E,1.0
764250,A,1.0
764251,B,1.0
764252,C,1.0
764253,D,1.0
764254,E,1.0
764255,A,1.0
764256,B,1.0
764257,C,1.0
764258,D,1.0
764259,E,1.0
764260,A,1.0
764261,B,1.0
764262,C,1.0
764263,D,1.0
764264,E,1.0
764265,A,1.0
764266,B,1.0
764267,C,1.0
764268,D,1.0
764269,E,1.0
764270,A,1.0
764271,B,1.0
764272,C,1.0
764273,D,1.0
764274,E,1.0
764275,A,1.0
764276,B,1.0
764277,C,1.0
764278,D,1.0
764279,E,1.0
764280,A,1.0
764281,B,1.0
764282,C,1.0
764283,D,1.0
764284,E,1.0
764285,A,1.0
764286,B,1.0
764287,C,1.0
764288,D,1.0
764289,E,1.0
764290,A,1.0
764291,B,1.0
764292,C,1.0
764293,D,1.0
764294,E,1.0
764295,A,1.0
764296,B,1.0
764297,C,1.0
764298,D,1.0
764299,E,1.0
764300,A,1.0
764301,B,1.0
764302,C,1.0
764303,D,1.0
764304,E,1.0
764305,A,1.0
764306,B,1.0
764307,C,1.0
764308,D,1.0
764309,E,1.0
764310,A,1.0
764311,B,1.0
764312,C,1.0
764313,D,1.0
764314,E,1.0
764315,A,1.0
764316,B,1.0
764317,C,1.0
764318,D,1.0
764319,E,1.0
764320,A,1.0
764321,B,1.0
764322,C,1.0
764323,D,1.0
764324,E,1.0
764325,A,1.0
764326,B,1.0
764327,C,1.0
764328,D,1.0
764329,E,1.0
764330,A,1.0
764331,B,1.0
764332,C,1.0
764333,D,1.0
764334,E,1.0
764335,A,1.0
764336,B,1.0
764337,C,1.0
764338,D,1.0
764339,E,1.0
764340,A,1.0
764341,B,1.0
764342,C,1.0
764343,D,1.0
764344,E,1.0
764345,A,1.0
764346,B,1.0
764347,C,1.0
764348,D,1.0
764349,E,1.0
764350,A,1.0
764351,B,1.0
764352,C,1.0
764353,D,1.0
764354,E,1.0
764355,A,1.0
764356,B,1.0
764357,C,1.0
764358,D,1.0
764359,E,1.0
764360,A,1.0
764361,B,1.0
764362,C,1.0
764363,D,1.0
764364,E,1.0
764365,A,1.0
764366,B,1.0
764367,C,1.0
764368,D,1.0
764369,E,1.0
764370,A,1.0
764371,B,1.0
764372,C,1.0
764373,D,1.0
764374,E,1.0
764375,A,1.0
764376,B,1.0
764377,C,1.0
764378,D,1.0
764379,E,1.0
764380,A,1.0
764381,B,1.0
764382,C,1.0
764383,D,1.0
764384,E,1.0
764385,A,1.0
764386,B,1.0
764387,C,1.0
